169
567
325
108
631
-450
516
122
-39
991
-335
1093
936
385
402
36
947
-598
115
399
196
505
-829
852
-611
-975
-646
-1083
-225
-757
-213
-173
-547
-442
-1506
-815
-823
-885
-511
-808
-843
-1855
-2224
-603
-424
-325
-682
-504
-1112
-1064
-820
-595
-1171
-757
-1545
-1794
-651
-1069
-1266
-396
-762
-499
-1879
62
-1686
-1433
-306
-995
-395
-341
91
101
-1494
1033
-857
-924
-258
-324
-245
-937
529
-10
-519
38
-93
477
-556
598
521
178
-1089
-152
925
-741
200
812
583
906
-75
1746
652
-303
776
-124
141
-3
130
-398
-677
790
325
353
1054
366
833
-412
1689
570
56
-30
-501
382
-516
77
-463
-402
-1156
-892
588
-2062
-862
444
-1114
450
-1204
-560
-984
-1340
-825
-739
-764
-1566
-1069
-1630
-1126
-753
194
-591
-870
-274
-1318
-1222
-755
-1054
-1158
-1903
-564
-1144
-1457
-667
-1176
-775
-1106
2
-1231
-1548
-992
-1411
-141
-1207
557
297
-1643
-17
-1727
-287
-886
-554
470
-693
393
-461
595
303
-91
571
-70
46
-336
663
-408
-889
346
-700
-102
499
288
974
-1
2204
1037
501
-189
466
561
-584
-122
-6
-311
112
102
959
23
1179
631
44
559
277
820
-114
-94
333
-224
160
-354
-662
-305
-713
-422
-719
-801
-415
-576
-273
-358
-497
-1378
-1619
-257
-939
-760
-1427
-593
-1397
-1787
-512
-571
351
-344
-702
-468
-923
-448
-1216
-1039
-502
-1907
-1026
-1235
-550
-1313
-1556
-470
-1543
-753
-441
-600
-478
-1125
-131
-568
-673
-499
-791
-594
-219
-239
-247
-652
-341
-262
-191
-23
-96
497
343
355
154
100
-339
-269
77
-670
122
-67
712
407
-431
844
-62
1266
1466
841
1120
-425
840
-252
-214
422
-563
990
86
1283
118
394
-153
-606
1647
841
1770
-40
-1467
721
-1334
232
-1614
357
750
-1857
380
-1209
-871
-1046
-1453
479
-973
-629
-432
-1249
-363
-1186
-1617
-393
-1674
-1495
-1645
-792
-5
-492
-67
-742
-957
-1305
-1652
-189
-1662
-1210
-1503
-2467
-468
-2106
-1052
-1346
-649
3
-964
39
-1157
-1998
-167
-1552
-224
-819
53
-16
-474
643
-785
729
-366
-228
616
-631
551
-97
345
-200
-173
-347
-350
593
-102
560
195
-489
-150
-503
610
168
597
1042
699
896
-399
521
-332
-100
631
-3
751
-774
-693
989
178
847
240
715
562
596
782
340
180
-168
-213
-420
-424
-483
-228
-217
-489
-612
-260
-952
-141
-411
348
-386
-976
-940
-1861
-819
-280
-1192
-1257
-1465
-1030
-1560
-655
387
-192
-588
-677
-568
-1324
-1371
-1523
-1471
-577
-2406
-757
-1391
-1418
-280
-1153
40
-1421
-934
-655
-420
70
-1648
-1175
-703
-729
-555
-537
552
-153
150
-154
-37
-710
-755
505
150
-118
-20
-763
369
-193
276
-615
184
667
-536
819
-130
98
299
-97
1060
-338
1351
1053
-646
1201
-685
27
-637
-184
1035
-714
1905
625
-671
219
-644
1633
-1012
1514
1363
874
623
-1944
-196
-1352
-371
978
-639
198
-1027
333
-863
-1194
525
-1185
504
-147
-643
-1386
-1500
-341
-1029
-1605
-1116
-1281
-1589
-993
-451
559
197
-226
-303
-1622
-676
-1921
-1094
-463
-1906
-1331
-2216
51
-918
-813
109
-1040
60
-686
-170
-1085
-1584
-956
-2381
100
473
-177
-118
-1352
1097
-1615
-603
-387
-692
568
-860
1147
-920
-1134
-346
-340
551
-211
524
-99
664
0
-519
1118
-78
955
449
890
1115
374
1176
-79
559
691
-151
804
-346
-157
141
595
590
-91
705
686
16
-148
729
813
-181
-954
-536
-280
-359
-431
-183
586
37
-300
-237
-538
-308
-776
-271
882
-1476
-1386
-1527
-651
-714
-1504
-609
-1090
-1260
-1775
-63
60
850
-955
-496
-833
-1427
-1720
-1099
-845
-1370
-2143
-1696
-961
-387
-855
310
-266
-426
-86
-1609
-855
-783
-1035
-1117
-331
-889
-997
-589
-486
154
81
-535
930
84
-641
103
47
25
-716
-288
227
-450
372
331
-15
-35
-705
267
112
232
470
979
782
627
178
403
251
432
336
37
-519
-50
34
60
137
293
619
794
632
3
484
365
761
591
23
27
-789
-724
-470
62
460
278
-524
-766
-123
-1067
-734
124
-494
-151
-970
-1106
-1170
-1646
-813
-1181
-1048
-1266
-766
-855
-591
-509
225
-301
-317
-1043
-1278
-942
-1301
-839
-925
-1698
-1613
-1466
-964
-264
-897
-103
-1217
-1223
-844
-838
-912
-1299
-1404
-604
-1694
-897
-323
-140
-343
-137
320
-32
65
-178
264
154
-494
-746
-484
-559
-701
-101
627
-103
23
-503
947
159
-66
1244
797
624
559
511
879
479
349
418
109
-349
-590
-694
209
52
825
1545
409
1146
43
882
641
652
1283
-1137
164
-823
-68
-373
-844
746
-1062
-175
119
-224
-323
-872
551
-255
-322
-1192
-1385
-1019
-1634
-141
-977
-1157
-1756
-1515
-1525
-262
510
855
304
-1147
-972
-1076
-1057
-853
-1309
-1154
-2615
-1930
-1080
-902
-114
-688
-18
-530
-921
-1052
-916
-371
-410
-1459
-812
-852
-1297
-832
-341
-82
-371
-523
316
-93
-366
-297
595
33
-386
-451
26
-389
187
474
441
-187
-51
-100
321
920
1033
530
739
294
472
941
31
1158
423
-348
-337
-572
-437
-572
834
1505
653
530
315
109
-252
525
1048
913
-527
-1029
-240
-657
-347
-158
1302
305
-978
-1244
-508
237
-863
-128
147
-319
-1613
-1260
-928
-997
-987
-1481
-635
-1479
-1962
-1050
-906
718
-669
136
-217
-959
-910
-1675
-455
-1671
-994
-1604
-1709
-723
-1250
-968
-1038
-600
247
-1650
-524
-840
-872
-1500
-1068
238
-1805
-24
-730
740
-809
-856
184
-297
-110
270
617
593
-937
294
-589
-243
-458
364
719
-453
475
-441
-161
-296
571
1118
612
1014
977
1009
1424
199
1094
-559
282
517
-1478
-90
284
769
-173
1044
1173
840
-400
-433
1375
620
68
-617
-753
-60
-1892
61
-466
561
-726
-1635
55
-1319
-67
-703
-568
-73
-945
-1075
-730
-986
-782
-234
-503
-1291
-1202
-1338
-1226
-1162
117
-266
-126
-1163
-974
-1057
-1611
-600
-1346
-650
-2346
-1466
-747
-771
-29
-1197
-310
-2071
-1525
-867
-605
-149
-1017
474
-352
-2329
-100
-1753
492
414
345
889
-769
283
-1228
-172
-786
-656
557
-581
538
-225
100
145
-296
463
-348
992
120
-355
826
-42
619
-224
456
1822
91
1107
30
-306
-300
-1061
233
-545
525
594
1142
625
-325
139
-15
241
1511
-212
460
-495
-379
-798
42
836
-570
-136
-447
8
-471
-1501
-63
-1166
-604
28
-1106
-608
-641
-179
-745
-851
-969
-1169
-2038
-1177
-715
-259
-137
-217
-638
-1513
30
-628
-1151
-465
-1435
-1130
-1681
-750
-204
-957
-918
-1269
-740
-1331
-1008
-783
-646
-804
-724
-595
-837
-472
-125
-479
132
-496
-562
-188
-801
-199
140
45
-125
10
-63
-315
432
20
370
135
-224
256
-158
649
381
114
594
164
149
612
671
463
459
222
-187
-48
-635
176
40
274
1081
581
295
-51
-76
98
443
722
595
-162
-515
-400
1
-97
166
141
300
-1156
-448
-777
-543
-953
-594
270
-1005
-596
-414
-439
-547
-839
-416
-1631
-1632
-2029
-1280
-361
-88
52
-1289
-1103
-1120
-926
-1037
-310
-427
-1847
-1758
-1449
-1545
-930
-738
-275
-1112
-646
-1299
-1965
-738
-981
